,Type of Work:,Registration Number / Date:,Title:,Copyright Claimant:,Basis of Claim:,Variant title:,Names:,Other Title:,Copyright Note:,Area Covered:,Edition:,Notes:,Date of Creation:,Date of Publication:,Authorship on Application:,Previous Registration:,Description:,Application Title:,Series:,Scale:
879,['Map'],['VA0000992807 / 2000-02-11 '],"['Insurance maps of Mobile, Alabama : vol. 2.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Mobile, Alabama : vol. 2.']",['Sanborn Map Company'],"['Sanborn map, Mobile, AL, vol. 2, 1980']",['C.O. correspondence.'],['Mobile'],['Rev. to 1980.'],[],['1980'],['1980-12-01  '],[],['Preexisting material: prev. pub. map versions.'],['7 p.'],"['Sanborn map, Mobile, AL, vol. 2, 1980.']",[],[]
880,['Map'],['VA0000936861 / 1998-08-24 '],"['Insurance maps of Mobile, Alabama : vol. 3.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of Mobile, Alabama : vol. 3.']","['EDR Sanborn, Inc.', 'Sanborn Map Company']","['Sanborn map, Mobile, Alabama, vol. 3', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Mobile'],['Rev. to 1980.'],[],['1980'],['1980-12-01  '],"['map: Sanborn Map Company, employer for hire.']",['Preesisting material: prev. pub. maps.'],['5 p.'],"['Sanborn map, Mobile, Alabama, vol. 3; Sanborn fire insurance map.']",[],[]
881,['Map'],['VA0000855545 / 1997-06-10 '],"['Insurance maps of Montgomery, Alabama : vol. 1.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of Montgomery, Alabama : vol. 1']",['Sanborn Map Company'],"['Sanborn map Montgomery, Alabama, vol. 1', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Montgomery, AL']",['Rev. 1972.'],[],['1972'],['1972-06-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map Montgomery, Alabama, vol. 1; Sanborn fire insurance map.']",[],[]
882,['Map'],['VA0000855531 / 1997-06-10 '],"['Insurance maps of Montgomery, Alabama : vol. 3.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of Montgomery, Alabama : vol. 3']",['Sanborn Map Company'],"['Sanborn map Montgomery, Alabama, vol. 3', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Montgomery, AL']",['Rev. 1972.'],[],['1972'],['1972-06-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map Montgomery, Alabama, vol. 3; Sanborn fire insurance map.']",[],[]
883,['Map'],['VA0000855544 / 1997-06-10 '],"['Insurance maps of Montgomery, Alabama : vol. 4.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of Montgomery, Alabama : vol. 4']",['Sanborn Map Company'],"['Sanborn map Montgomery, Alabama, vol. 4', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Montgomery, AL']",['Rev. 1972.'],[],['1972'],['1972-07-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map Montgomery, Alabama, vol. 4; Sanborn fire insurance map.']",[],[]
884,['Map'],['VA0000992845 / 2000-02-11 '],"['Insurance maps of Nashua, New Hampshire.']",['Sanborn Map Company'],['New Matter: updated cartography.'],[],"['Sanborn Map Company', 'Sanborn']","['Nashua, NH, 1977']",['C.O. correspondence.'],"['Nashua, NH']",['Rev. to 1977.'],[],['1977'],['1977-03-01  '],[],['Preexisting material: prev. pub. maps.'],['7 p.'],"['Sanborn map Nashua, NH, 1977.']",[],[]
885,['Map'],['VA0000836958 / 1997-09-16 '],"['Insurance maps of New London, Connecticut.']",['Sanborn Map Company'],['New Matter: new & rev. map & cartographic compilation.'],[],['Sanborn Map Company'],"['Sanborn map, New London, Connecticut', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['New London, CT']",['Ed. of 1921.'],[],['1972'],['1972-06-01  '],[],['Prev. pub. map versions are preexisting.'],[],"['Sanborn map, New London, Connecticut; Sanborn fire insurance map.']",[],[]
886,['Map'],['VA0000936822 / 1998-12-28 '],"['Insurance maps of New York, borough of Manhattan, City of NY : vol. 2.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of New York, borough of Manhattan, City of NY : vol. 2.']","['EDR Sanborn, Inc.', 'Sanborn Map Company.']","['Sanborn map, Manhattan, New York, vol. 2, 1991', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Manhattan'],['1992 rev.'],[],['1991'],['1991-09-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],['5 p.'],"['Sanborn map, Manhattan, New York, vol. 2, 1991; Sanborn fire insurance map.']",[],[]
887,['Map'],['VA0000936816 / 1998-12-28 '],"['Insurance maps of New York, borough of Manhattan, City of NY : vol. 5N.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of New York, borough of Manhattan, City of NY : vol. 5N.']","['EDR Sanborn, Inc.', 'Sanborn Map Company.']","['Sanborn map, Manhattan, New York, vol. 5N, 1993', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Manhattan'],['Rev. 93.'],[],['1993'],['1993-01-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],['4 p.'],"['Sanborn map, Manhattan, New York, vol. 5N, 1993; Sanborn fire insurance map.']",[],[]
888,['Map'],['VA0000936878 / 1998-12-28 '],"['Insurance maps of New York, borough of Manhattan, New York : vol. 5 south.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of New York, borough of Manhattan, New York : vol. 5 south.']","['EDR Sanborn, Inc.', 'Sanborn Map Company']","['Sanborn map, Manhattan, New York, vol. 55, 1993.']",['C.O. correspondence.'],"['Manhattan, NY']",['Rev. 93/94.'],[],['1993'],['1993-01-01  '],['map: Sanborn Map Company.'],['Preesisting material: prev. pub. maps.'],['5 p.'],"['Sanborn map, Manhattan, New York, vol. 55, 1993.']",[],[]
889,['Map'],['VA0000936886 / 1998-12-28 '],"['Insurance maps of New York, borough of Manhattan, New York : vol. 5 south.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of New York, borough of Manhattan, New York : vol. 5 south.']","['EDR Sanborn, Inc.', 'Sanborn Map Company.']","['Sanborn map, Manhattan, New York, vol. 5S, 1991', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Manhattan, NY']",['Rev. 1991.'],[],['1991'],['1991-01-01  '],['map: Sanborn Map Company.'],['Preesisting material: prev. pub. maps.'],['5 p.'],"['Sanborn map, Manhattan, New York, vol. 5S, 1991; Sanborn fire insurance map.']",[],[]
890,['Map'],['VA0000936829 / 1998-12-28 '],"['Insurance maps of New York, borough of Manhattan : vol. 5 North.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of New York, borough of Manhattan : vol. 5 North.']","['EDR Sanborn, Inc.', 'Sanborn Map Company.']","['Sanborn map, Manhattan, New York, vol. 5N, 1995', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Manhattan'],['Rev. 10/95.'],[],['1995'],['1995-10-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],['5 p.'],"['Sanborn map, Manhattan, New York, vol. 5N, 1995; Sanborn fire insurance map.']",[],[]
891,['Map'],['VA0000936817 / 1998-12-28 '],"['Insurance maps of New York, borough of Manhattan : vol. 5N.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of New York, borough of Manhattan : vol. 5N.']","['EDR Sanborn, Inc.', 'Sanborn Map Company.']","['Sanborn map, Manhattan, New York, vol. 5N, 1992', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Manhattan'],['1992 rev.'],[],['1992'],['1992-01-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],['5 p.'],"['Sanborn map, Manhattan, New York, vol. 5N, 1992; Sanborn fire insurance map.']",[],[]
892,['Map'],['VA0001078409 / 1999-09-16 '],"['Insurance maps of Newark, New Jersey : vol. 1.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Newark, New Jersey : vol. 1.']","['Sanborn Map Company', 'Sanborn Map Company, Inc.']",[],['C.O. correspondence.'],"['Newark, NJ']",[],[],['1994'],['1994-11-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Pub. map versions preexisting.'],[],[],[],[]
893,['Map'],['VA0001078387 / 1999-09-16 '],"['Insurance maps of Niagara Falls, New York : vol. 1.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Niagara Falls, New York : vol. 1.']",['Sanborn Map Company'],"['Sanborn map, Niagara Falls, NY, vol. one, 1979.']",['C.O. correspondence.'],"['Niagara Falls, NY']",['Rev. to 1979.'],[],['1979'],['1Jul79  '],[],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Niagara Falls, NY, vol. one, 1979.']",[],[]
894,['Map'],['VA0001078375 / 1999-09-16 '],"['Insurance maps of Niagara Falls, New York : vol. 1.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Niagara Falls, New York : vol. 1.']",['Sanborn Map Company'],"['Sanborn map, Niagara Falls, NY, vol. one, 1985.']",['C.O. correspondence.'],"['Niagara Falls, NY']",['Rev. to 1985.'],[],['1985'],['1985-11-01  '],[],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Niagara Falls, NY, vol. one, 1985.']",[],[]
895,['Map'],['VA0001078376 / 1999-09-16 '],"['Insurance maps of Niagara Falls, New York : vol. 2.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Niagara Falls, New York : vol. 2.']",['Sanborn Map Company'],"['Sanborn map, Niagara Falls, NY, vol. 2, 1979.']",['C.O. correspondence.'],"['Niagara Falls, NY']",['Rev. to 1979.'],[],['1979'],['1Aug79  '],[],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Niagara Falls, NY, vol. 2, 1979.']",[],[]
896,['Map'],['VA0001078372 / 1999-09-16 '],"['Insurance maps of Niagara Falls, New York : vol. 2.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Niagara Falls, New York : vol. 2']",['Sanborn Map Company'],"['Sanborn map, Niagara Falls, NY, vol. 2, 1985.']",['C.O. correspondence.'],"['Niagara Falls, NY']",['Rev. to 1985.'],[],['1985'],['1985-12-01  '],[],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Niagara Falls, NY, vol. 2, 1985.']",[],[]
897,['Map'],['VA0000836966 / 1997-09-16 '],"['Insurance maps of Norwalk, Connecticut : vol. 1.']",['Sanborn Map Company'],['New Matter: new & rev. map & cartographic compilation.'],"['Insurance maps of Norwalk, Connecticut : vol. 1.']",['Sanborn Map Company'],"['Sanborn map, Norwalk, Connecticut, vol. 1', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Norwalk, CT']",['Ed. of 1922.'],[],['1973'],['1973-03-01  '],[],['Prev. pub. map versions are preexisting.'],[],"['Sanborn map, Norwalk, Connecticut, vol. 1; Sanborn fire insurance map.']",[],[]
898,['Map'],['VA0000855515 / 1997-06-10 '],"['Insurance maps of Oakland, California : vol. 1A.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of Oakland, California : vol. 1A']",['Sanborn Map Company'],"['Sanborn map Oakland California, vol. 1A', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Oakland, CA']",['Rev. 1970.'],[],['1970'],['1970-03-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map Oakland California, vol. 1A; Sanborn fire insurance map.']",[],[]
899,['Map'],['VA0001078426 / 1999-09-16 '],"['Insurance maps of Orange, New Jersey, 1987.']",['Sanborn Map Company'],['New Matter: updated cartography.'],[],"['Sanborn Map Company', 'Sanborn Map Company, Inc.']",[],['C.O. correspondence.'],"['Orange, NJ']",[],[],['1987'],['1987-09-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Pub. map versions preexisting.'],[],"['Orange, NJ.']",[],[]
900,['Map'],['VA0000855804 / 1997-06-10 '],"['Insurance maps of Orlando, Florida : vol. 2.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of Orlando, Florida : vol. 2.']",['Sanborn Map Company'],"['Sanborn map Orlando, Florida, vol. 2', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Orlando'],['Rev. to 1973.'],[],['1973'],['1973-02-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map Orlando, Florida, vol. 2; Sanborn fire insurance map.']",[],[]
901,['Map'],['VA0000992803 / 2000-02-11 '],"['Insurance maps of Palm Beach, Florida.']",['Sanborn Map Company'],['New Matter: updated cartography.'],[],['Sanborn Map Company'],[],['C.O. correspondence.'],"['Palm Beach, FL']",['Rev. to 1986.'],[],['1986'],['1986-11-01  '],[],['Preexisting material: prev. pub. map versions.'],['7 p.'],"['Sanborn map, Palm Beach, FL, 1986.']",[],[]
902,['Map'],['VA0000855535 / 1997-06-10 '],"['Insurance maps of Palm Beach, Florida.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],[],['Sanborn Map Company'],"['Sanborn map Palm Beach, Florida', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Palm Beach, FL']",['Rev. 1976.'],[],['1976'],['1976-06-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map Palm Beach, Florida; Sanborn fire insurance map.']",[],[]
903,['Map'],['VA0000992826 / 2000-02-11 '],"['Insurance maps of Palo Alto, California.']",['Sanborn Map Company'],['New Matter: updated cartography.'],[],['Sanborn Map Company'],[],['C.O. correspondence.'],['Palo Alto'],['Rev. to 1978.'],[],['1978'],['1Jan78  '],[],['Preexisting material: prev. pub. map versions.'],['4 p.'],"['Sanborn map, Palo Alto, CA, 1978.']",[],[]
904,['Map'],['VA0001058471 / 1998-11-03 '],"['Insurance maps of Palo Alto, California.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],[],"['EDR Sanborn, Inc.', 'Sanborn Map Company']","['Sanborn map, Palo Alto, CA, 1978', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Palo Alto'],['Rev. to 1978.'],[],['1978'],['1Jan78  '],"['Sanborn Map Company, employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Palo Alto, CA, 1978; Sanborn fire insurance map.']",[],[]
905,['Map'],['VA0001078381 / 1999-09-16 '],"['Insurance maps of Paterson, New Jersey : vol. 1.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Paterson, New Jersey : vol. 1.']",['Sanborn Map Company'],"['Sanborn map, Paterson, NJ, vol. one, 1984.']",['C.O. correspondence.'],"['Paterson, NJ']",['Rev. to 1984.'],[],['1984'],['1984-12-01  '],[],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Paterson, NJ, vol. one, 1984.']",[],[]
906,['Map'],['VA0001078405 / 1999-09-16 '],"['Insurance maps of Paterson, New Jersey : vol. 3.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Paterson, New Jersey : vol. 3.']",['Sanborn Map Company'],"['Paterson, NJ.']",['C.O. correspondence.'],"['Paterson, NJ']",['Ed. of 1915.'],[],['1984'],['1984-01-01  '],[],['Pub. map versions preexisting.'],[],"['Paterson, NJ.']",[],[]
907,['Map'],['VA0000966165 / 1999-05-20 '],"['Insurance maps of Philadelphia, Pennsylvania, vol. 10.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Philadelphia, PA, vol. 10, 1980', 'Sanborn fire insurance map.']",[],['Philadelphia'],['Rev. to 1980.'],[],['1980'],['1980-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, vol. 10, 1980; Sanborn fire insurance map.']",[],[]
908,['Map'],['VA0000966164 / 1999-05-20 '],"['Insurance maps of Philadelphia, Pennsylvania, vol. 11.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Philadelphia, PA, vol. 11, 1980', 'Sanborn fire insurance map.']",[],['Philadelphia'],['Rev. to 1980.'],[],['1980'],['1980-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, vol. 11, 1980; Sanborn fire insurance map.']",[],[]
909,['Map'],['VA0000993407 / 1999-07-06 '],"['Insurance maps of Philadelphia, Pennsylvania : vol. 12.']","['Sanborn Library, LLC']",['New Matter: updated cartography & new text.'],"['Insurance maps of Philadelphia, Pennsylvania : vol. 12.']","['Sanborn Library, LLC', 'Sanborn Map Company.']","['Sanborn map, Philadelphia, PA, volume 12, 1980', 'Sanborn fire insurance map.']",[],['Philadelphia'],['Rev. to 1980.'],[],['1980'],['1980-09-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, volume 12, 1980; Sanborn fire insurance map.']",[],[]
910,['Map'],['VA0000966163 / 1999-05-20 '],"['Insurance maps of Philadelphia, Pennsylvania, vol. 14.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Philadelphia, vol. 14, 1980', 'Sanborn fire insurance map.']",[],['Philadelphia'],['Rev. to 1980.'],[],['1980'],['1980-10-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, vol. 14, 1980; Sanborn fire insurance map.']",[],[]
911,['Map'],['VA0001078367 / 1999-09-16 '],"['Insurance maps of Philadelphia, Pennsylvania : vol. 20.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Philadelphia, Pennsylvania : vol. 20']",['Sanborn Map Company'],"['Sanborn map, Philadelphia, PA, vol. 20, 1978.']",['C.O. correspondence.'],['Philadelphia'],['Rev. to 1978.'],[],['1978'],['1Jan78  '],[],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, vol. 20, 1978.']",[],[]
912,['Map'],['VA0001078402 / 1999-09-16 '],"['Insurance maps of Philadelphia, Pennsylvania : vol. 23.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Philadelphia, Pennsylvania : vol. 23.']",['Sanborn Map Company'],[],['C.O. correspondence.'],['Philadelphia'],[],[],['1978'],['1978-12-01  '],[],['Pub. map versions preexisting.'],[],[],[],[]
913,['Map'],['VA0000993408 / 1999-07-06 '],"['Insurance maps of Philadelphia, Pennsylvania : vol. 3.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Philadelphia, Pennsylvania : vol. 3.']","['Sanborn Library, LLC', 'Sanborn Map Company.']","['Sanborn map, Philadelphia, PA, vol. 3, 1979', 'Sanborn fire insurance map.']",[],['Philadelphia'],['Rev. to 1979.'],[],['1979'],['1Jan79  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, vol. 3, 1979; Sanborn fire insurance map.']",[],[]
914,['Map'],['VA0000993418 / 1999-07-06 '],"['Insurance maps of Philadelphia, Pennsylvania : vol. 5.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Philadelphia, Pennsylvania : vol. 5.']","['Sanborn Library, LLC', 'Sanborn Map Company.']","['Sanborn map, Philadelphia, PA, vol. 5, 1980', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Philadelphia'],['Rev. to 1980.'],[],['1980'],['1980-06-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, vol. 5, 1980; Sanborn fire insurance map.']",[],[]
915,['Map'],['VA0000993391 / 1999-07-06 '],"['Insurance maps of Philadelphia, Pennsylvania : vol. 6.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Philadelphia, Pennsylvania : vol. 6']","['Sanborn Library, LLC', 'Sanborn Map Company.']","['Sanborn map, Philadelphia, PA, vol. 6, 1980', 'Sanborn fire insurance map.']",[],['Philadelphia'],['Rev. to 1980.'],[],['1980'],['1980-06-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, vol. 6, 1980; Sanborn fire insurance map.']",[],[]
916,['Map'],['VA0000966151 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 10.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Pittsburgh, PA, vol. 10, 1979', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-09-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 10, 1979; Sanborn fire insurance map.']",[],[]
917,['Map'],['VA0000966152 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 11.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Pittsburgh, PA, vol. 11, 1979', 'Sanborn fire insurance map.']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-10-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 11, 1979; Sanborn fire insurance map.']",[],[]
918,['Map'],['VA0000966159 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 12.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Pittsburgh, PA, vol. 12, 1979', 'Sanborn fire insurance map.']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 12, 1979; Sanborn fire insurance map.']",[],[]
919,['Map'],['VA0000966154 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania vol. 13.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Pittsburgh, PA, vol. 13, 1979', 'Sanborn fire insurance map.']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-10-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 13, 1979; Sanborn fire insurance map.']",[],[]
920,['Map'],['VA0000966155 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 13.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Pittsburgh, PA, vol. 13, 1979', 'Sanborn fire insurance map.']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-05-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 13, 1979; Sanborn fire insurance map.']",[],[]
921,['Map'],['VA0000966153 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 14.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Pittsburgh, PA, vol. 14, 1979', 'Sanborn fire insurance map.']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 14, 1979; Sanborn fire insurance map.']",[],[]
922,['Map'],['VA0000966150 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 15.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Pittsburgh, PA, vol. 15, 1979', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-11-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 15, 1979; Sanborn fire insurance map.']",[],[]
923,['Map'],['VA0000966160 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania. vol. 16.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Pittsburgh, PA, vol. 16, 1980', 'Sanborn fire insurance map.']",[],['Pittsburgh'],['Rev. to 1980.'],[],['1980'],['1980-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 16, 1980; Sanborn fire insurance map.']",[],[]
924,['Map'],['VA0000966157 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 17.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Pittsburgh, PA, vol. 17, 1980', 'Sanborn fire insurance map.']",[],['Pittsburgh'],['Rev. to 1980.'],[],['1980'],['1980-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 17, 1980; Sanborn fire insurance map.']",[],[]
925,['Map'],['VA0000966156 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 3.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Pittsburgh, PA, vol. 3, 1979', 'Sanborn fire insurance map.']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 3, 1979; Sanborn fire insurance map.']",[],[]
926,['Map'],['VA0000966158 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 9.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Pittsburgh, PA, vol. 9, 1979', 'Sanborn fire insurance map.']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 9, 1979; Sanborn fire insurance map.']",[],[]
927,['Map'],['VA0000996808 / 2000-01-10 '],"['Insurance maps of Pittsfield, Massachusetts.']",['Sanborn Map Company'],['New Matter: updated cartography.'],[],['Sanborn Map Company'],[],['C.O. correspondence.'],"['Pittsfield, MA']",['Rev. to 1986.'],[],['1986'],['1986-02-01  '],[],['Preexisting material: prev. pub. map versions.'],['7 p.'],"['Sanborn map, Pittsfield, Ma, 1986.']",[],[]
