,Type of Work:,Registration Number / Date:,Title:,Copyright Claimant:,Basis of Claim:,Variant title:,Other Title:,Names:,Copyright Note:,Area Covered:,Edition:,Description:,Date of Creation:,Date of Publication:,Authorship on Application:,Previous Registration:,Notes:,Application Title:,Series:,Imprint:,Date in Notice:
714,['Map'],['VA0000966165 / 1999-05-20 '],"['Insurance maps of Philadelphia, Pennsylvania, vol. 10.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Philadelphia, PA, vol. 10, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",[],['Philadelphia'],['Rev. to 1980.'],[],['1980'],['1980-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, vol. 10, 1980; Sanborn fire insurance map.']",[],[],[]
715,['Map'],['VA0000966164 / 1999-05-20 '],"['Insurance maps of Philadelphia, Pennsylvania, vol. 11.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Philadelphia, PA, vol. 11, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",[],['Philadelphia'],['Rev. to 1980.'],[],['1980'],['1980-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, vol. 11, 1980; Sanborn fire insurance map.']",[],[],[]
716,['Map'],['VA0000993407 / 1999-07-06 '],"['Insurance maps of Philadelphia, Pennsylvania : vol. 12.']","['Sanborn Library, LLC']",['New Matter: updated cartography & new text.'],"['Insurance maps of Philadelphia, Pennsylvania : vol. 12.']","['Sanborn map, Philadelphia, PA, volume 12, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company.']",[],['Philadelphia'],['Rev. to 1980.'],[],['1980'],['1980-09-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, volume 12, 1980; Sanborn fire insurance map.']",[],[],[]
717,['Map'],['VA0000966163 / 1999-05-20 '],"['Insurance maps of Philadelphia, Pennsylvania, vol. 14.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Philadelphia, vol. 14, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",[],['Philadelphia'],['Rev. to 1980.'],[],['1980'],['1980-10-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, vol. 14, 1980; Sanborn fire insurance map.']",[],[],[]
718,['Map'],['VA0001063050 / 1999-10-15 '],"['Insurance maps of Philadelphia, Pennsylvania : vol. 18.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Philadelphia, Pennsylvania : vol. 18.']","['Sanborn Map Philadelphia, PA, vol. 18, 1978.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Philadelphia'],['Rev. to 1978.'],['6 p.'],['1978'],['1Sep78  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn Map Philadelphia, PA, vol. 18, 1978.']",[],[],[]
719,['Map'],['VA0001063049 / 1999-10-15 '],"['Insurance maps of Philadelphia, Pennsylvania : vol. 19.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Philadelphia, Pennsylvania : vol. 19.']","['Sanborn Map Philadelphia, PA, vol. 19, 1978.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Philadelphia'],['Rev. to 1978.'],['6 p.'],['1978'],['1Jan78  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn Map Philadelphia, PA, vol. 19, 1978.']",[],[],[]
720,['Map'],['VA0001063032 / 1999-10-15 '],"['Insurance maps, of Philadelphia, Pennsylvania : vol. 20.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps, of Philadelphia, Pennsylvania : vol. 20.']","['Sanborn Map Philadelphia, PA, vol. 20, 1978.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Phildelphia'],['Rev. to 1978.'],['6 p.'],['1978'],['1Jan78  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn Map Philadelphia, PA, vol. 20, 1978.']",[],[],[]
721,['Map'],['VA0000993408 / 1999-07-06 '],"['Insurance maps of Philadelphia, Pennsylvania : vol. 3.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Philadelphia, Pennsylvania : vol. 3.']","['Sanborn map, Philadelphia, PA, vol. 3, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company.']",[],['Philadelphia'],['Rev. to 1979.'],[],['1979'],['1Jan79  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, vol. 3, 1979; Sanborn fire insurance map.']",[],[],[]
722,['Map'],['VA0000993418 / 1999-07-06 '],"['Insurance maps of Philadelphia, Pennsylvania : vol. 5.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Philadelphia, Pennsylvania : vol. 5.']","['Sanborn map, Philadelphia, PA, vol. 5, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company.']",['C.O. correspondence.'],['Philadelphia'],['Rev. to 1980.'],[],['1980'],['1980-06-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, vol. 5, 1980; Sanborn fire insurance map.']",[],[],[]
723,['Map'],['VA0000993391 / 1999-07-06 '],"['Insurance maps of Philadelphia, Pennsylvania : vol. 6.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Philadelphia, Pennsylvania : vol. 6']","['Sanborn map, Philadelphia, PA, vol. 6, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company.']",[],['Philadelphia'],['Rev. to 1980.'],[],['1980'],['1980-06-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, vol. 6, 1980; Sanborn fire insurance map.']",[],[],[]
724,['Map'],['VA0000993373 / 1999-07-06 '],"['Insurance maps of Philadelphia, Pennsylvania : vol. 8.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Philadelphia, Pennsylvania : vol. 8.']","['Sanborn map, Philadelphia, PA, vol. 8, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",[],['Philadelphia'],['Rev. to 1980.'],[],['1980'],['1980-07-01  '],"['Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Philadelphia, PA, vol. 8, 1980; Sanborn fire insurance map.']",[],[],[]
725,['Map'],['VA0000993322 / 1999-07-06 '],"['Insurance maps of Pittsburgh, PA : vol. 4.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Pittsburgh, PA : vol. 4']","['Sanborn map, Pittsburgh, PA, vol. 4, 1979']","['Sanborn Library, LLC']",['C.O. correspondence.'],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-06-01  '],[],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 4, 1979.']",[],[],[]
726,['Map'],['VA0000993290 / 1999-07-06 '],"['Insurance maps of Pittsburgh, PA : vol. 5.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Pittsburgh, PA : vol. 5']","['Sanborn map, Pittsburgh, PA, vol. 5, 1979']","['Sanborn Library, LLC']",['C.O. correspondence.'],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-07-01  '],[],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 5, 1979.']",[],[],[]
727,['Map'],['VA0000966151 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 10.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Pittsburgh, PA, vol. 10, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-09-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 10, 1979; Sanborn fire insurance map.']",[],[],[]
728,['Map'],['VA0000966152 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 11.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Pittsburgh, PA, vol. 11, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-10-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 11, 1979; Sanborn fire insurance map.']",[],[],[]
729,['Map'],['VA0000966159 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 12.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Pittsburgh, PA, vol. 12, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 12, 1979; Sanborn fire insurance map.']",[],[],[]
730,['Map'],['VA0000966154 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania vol. 13.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Pittsburgh, PA, vol. 13, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-10-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 13, 1979; Sanborn fire insurance map.']",[],[],[]
731,['Map'],['VA0000966155 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 13.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Pittsburgh, PA, vol. 13, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-05-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 13, 1979; Sanborn fire insurance map.']",[],[],[]
732,['Map'],['VA0000966153 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 14.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Pittsburgh, PA, vol. 14, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 14, 1979; Sanborn fire insurance map.']",[],[],[]
733,['Map'],['VA0000966150 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 15.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Pittsburgh, PA, vol. 15, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-11-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 15, 1979; Sanborn fire insurance map.']",[],[],[]
734,['Map'],['VA0000966160 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania. vol. 16.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Pittsburgh, PA, vol. 16, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",[],['Pittsburgh'],['Rev. to 1980.'],[],['1980'],['1980-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 16, 1980; Sanborn fire insurance map.']",[],[],[]
735,['Map'],['VA0000966157 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 17.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Pittsburgh, PA, vol. 17, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",[],['Pittsburgh'],['Rev. to 1980.'],[],['1980'],['1980-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 17, 1980; Sanborn fire insurance map.']",[],[],[]
736,['Map'],['VA0000966149 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 2.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Pittsburgh, PA, vol. 2, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-05-01  '],"['map & technical drawing: Sanborn Map Company, Inc.']",['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 2, 1979; Sanborn fire insurance map.']",[],[],[]
737,['Map'],['VA0000966156 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 3.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Pittsburgh, PA, vol. 3, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 3, 1979; Sanborn fire insurance map.']",[],[],[]
738,['Map'],['VA0000993276 / 1999-07-06 '],"['Insurance maps of Pittsburgh, Pennsylvania : vol. 7.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Pittsburgh, Pennsylvania : vol. 7']","['Sanborn map, Pittsburgh, Pennsylvania, vol. 7, 1979']","['Sanborn Library, LLC']",['C.O. correspondence.'],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-07-01  '],[],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, Pennsylvania, vol. 7, 1979.']",[],[],[]
739,['Map'],['VA0000966158 / 1999-05-20 '],"['Insurance maps of Pittsburgh, Pennsylvania, vol. 9.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, Pittsburgh, PA, vol. 9, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",[],['Pittsburgh'],['Rev. to 1979.'],[],['1979'],['1979-01-01  '],['map & technical drawing: Sanborn Map Company.'],['Prev. pub. map versions.'],[],"['Sanborn map, Pittsburgh, PA, vol. 9, 1979; Sanborn fire insurance map.']",[],[],[]
740,['Map'],['VA0000993398 / 1999-07-06 '],"['Insurance maps of Pottstown, Montgomery County, Pennsylvania.']","['Sanborn Library, LLC']",['New Matter: updated cartography & new text.'],[],"['Sanborn map, Pottstown, Pennsylvania, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company.']",[],"['Pottstown, PA']",['Rev. to 1980.'],[],['1980'],['1980-08-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Pottstown, Pennsylvania, 1980; Sanborn fire insurance map.']",[],[],[]
741,['Map'],['VA0001063053 / 1999-10-15 '],"['Insurance maps of Pottsville, Pennsylvania.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],[],"['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Pottsville, PA']",['Rev. to 1978.'],['7 p.'],['1978'],['1Sep78  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn Map, Pottsville, PA, 1978.']",[],[],[]
742,['Map'],['VA0001003784 / 1999-08-13 '],"['Insurance maps of Providence, Rhode Island : vol. 5.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Providence, Rhode Island : vol. 5']","['Sanborn Map Providence, Rhode Island, vol. 5, 1982', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['Providence'],['Rev. to 1982.'],[],['1982'],['1982-01-01 '],"['Sanborn Map Company, Inc.']",['Prev. pub. map versions.'],[],"['Sanborn Map Providence, Rhode Island, vol. 5, 1982; Sanborn fire insurance map.']",[],[],[]
743,['Map'],['VA0001003787 / 1999-08-13 '],"['Insurance maps of Providence, Rhode Island : volume 1.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Providence, Rhode Island : volume 1.']","['Sanborn map, Providence, Rhode Island, vol. one, 1982', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company.']",['C.O. correspondence.'],"['Providence, RI']",['Rev. to 1982.'],['7 p.'],['1982'],['1982-10-01 '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Providence, Rhode Island, vol. one, 1982; Sanborn fire insurance map.']",[],[],[]
744,['Map'],['VA0001003788 / 1999-08-13 '],"['Insurance maps of Providence, Rhode Island : volume 3.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Providence, Rhode Island : volume 3.']","['Sanborn map, Providence, Rhode Island, vol. three, 1982', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company.']",['C.O. correspondence.'],"['Providence, RI']",['Rev. to 1982.'],['7 p.'],['1982'],['1982-11-01  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Providence, Rhode Island, vol. three, 1982; Sanborn fire insurance map.']",[],[],[]
745,['Map'],['VA0001003789 / 1999-08-13 '],"['Insurance maps of Providence, Rhode Island : volume 4.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Providence, Rhode Island : volume 4.']","['Sanborn map, Providence, Rhode Island, vol. 4, 1982', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company.']",['C.O. correspondence.'],"['Providence, RI']",['Rev. to 1982.'],['6 p.'],['1982'],['1982-11-01  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Providence, Rhode Island, vol. 4, 1982; Sanborn fire insurance map.']",[],[],[]
746,['Map'],['VA0000966233 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 2.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 2.']","['Sanborn map, Richmond, VA, vol. 2, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Richmond'],['Rev. to 1979.'],['6 p.'],['1979'],['1Jan79  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Richmond, VA, vol. 2, 1979; Sanborn fire insurance map.']",[],[],[]
747,['Map'],['VA0000966244 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 2.']","['the Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 2']","['Sanborn map, Richmond, Vol. 2 1984', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Richmond'],['Rev. to 1984.'],['6 p.'],['1984'],['1984-01-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],[],"['Sanborn map, Richmond, Vol. 2 1984; Sanborn fire insurance map.']",[],[],[]
748,['Map'],['VA0000966236 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 3.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 3.']","['Sanborn map, Richmond, VA, vol. 3, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Richmond'],['Rev. to 1979.'],['8 p.'],['1979'],['1Jan79  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Richmond, VA, vol. 3, 1979; Sanborn fire insurance map.']",[],[],[]
749,['Map'],['VA0000966240 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 3.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 3.']","['Sanborn map, Richmond, VA, vol. 3, 1984', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Richmond'],['Rev. to 1984.'],['6 p.'],['1984'],['1984-01-01  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Richmond, VA, vol. 3, 1984; Sanborn fire insurance map.']",[],[],[]
750,['Map'],['VA0000966246 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 4.']","['the Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 4']","['Sanborn map, Richmond, VA, vol. 4, 1985', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Richmond'],['Rev. to 1985.'],['6 p.'],['1985'],['1985-01-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],[],"['Sanborn map, Richmond, VA, vol. 4, 1985; Sanborn fire insurance map.']",[],[],[]
751,['Map'],['VA0000966235 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 5.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 5.']","['Sanborn map, Richmond, VA, vol. 5, 1979', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Richmond'],['Rev. to 1979.'],['6 p.'],['1979'],['1Jan79  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Richmond, VA, vol. 5, 1979; Sanborn fire insurance map.']",[],[],[]
752,['Map'],['VA0000966245 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 5.']","['the Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 5']","['Sanborn map, Richmond, VA, vol. 5, 1985', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Richmond'],['Rev. to 1985.'],['6 p.'],['1985'],['1985-01-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],[],"['Sanborn map, Richmond, VA, vol. 5, 1985; Sanborn fire insurance map.']",[],[],[]
753,['Map'],['VA0001003783 / 1999-08-13 '],"['Insurance maps of San Francisco, California : vol. 6.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of San Francisco, California : vol. 6']","['Sanborn Map San Francisco, CA, vol. 6, 1987', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['San Francisco'],['Rev. to 1987.'],[],['1987'],['1987-02-01 '],"['Sanborn Map Company, Inc.']",['Prev. pub. map versions.'],[],"['Sanborn Map San Francisco, CA, vol. 6, 1987; Sanborn fire insurance map.']",[],[],[]
754,['Map'],['VA0001003785 / 1999-08-13 '],"['Insurance maps of San Francisco, California : vol. 8.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of San Francisco, California : vol. 8']","['Sanborn Map San Francisco, CA, vol. 8, 1987', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],['San Francisco'],['Rev. to 1987.'],[],['1987'],['1987-01-01 '],"['Sanborn Map Company, Inc.']",['Prev. pub. map versions.'],[],"['Sanborn Map San Francisco, CA, vol. 8, 1987; Sanborn fire insurance map.']",[],[],[]
755,['Map'],['VA0001003766 / 1999-08-13 '],"['Insurance maps of Sandusky, Ohio : 1983.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Sandusky, Ohio : 1983']","['Sanborn Map Sandusky, Ohio, 1983', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Sandusky, OH']",[],[],['1983'],['1983-06-01 '],"['Sanborn Map Company, Inc.']",['Prev. pub. map versions.'],[],"['Sanborn Map Sandusky, Ohio, 1983; Sanborn fire insurance map.']",[],[],[]
756,['Map'],['VA0000966248 / 1999-04-15 '],['Insurance maps of South Richmond 1985.'],"['the Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn map, South Richmond, VA 1985', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['South Richmond'],['Rev. to 1985.'],['5 p.'],['1985'],['1985-01-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],[],"['Sanborn map, South Richmond, VA 1985; Sanborn fire insurance map.']",[],[],[]
757,['Map'],['VA0000966259 / 1999-04-15 '],"['Insurance maps of Spokane, Washington : vol. 1.']","['the Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Spokane, Washington : vol. 1']","['Sanborn map, Spokane, WA, vol. 1, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Spokane'],['Rev. 1980.'],['7 p.'],['1980'],['1980-03-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],[],"['Sanborn map, Spokane, WA, vol. 1, 1980; Sanborn fire insurance map.']",[],[],[]
758,['Map'],['VA0000966262 / 1999-04-15 '],"['Insurance maps of Spokane, Washington : vol. 2.']","['the Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Spokane, Washington : vol. 2']","['Sanborn map, Spokane, WA, vol. 2, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Spokane'],['Rev. 1980.'],['7 p.'],['1980'],['1980-03-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],[],"['Sanborn map, Spokane, WA, vol. 2, 1980; Sanborn fire insurance map.']",[],[],[]
759,['Map'],['VA0000966261 / 1999-04-15 '],"['Insurance maps of Spokane, Washington : vol. 3.']","['the Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Spokane, Washington : vol. 3']","['Sanborn map, Spokane, WA, vol. 3, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Spokane'],['Rev. 1980.'],['7 p.'],['1980'],['1980-03-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],[],"['Sanborn map, Spokane, WA, vol. 3, 1980; Sanborn fire insurance map.']",[],[],[]
